204	280:14.81193877,343:14.6483738409,214:14.5867475405,266:14.4455192314,221:14.3943274193,284:14.3594627884,285:14.3353599473,227:14.2858740538,322:14.2785850711,485:14.1945871139,275:14.1862191061,448:14.1844689612,476:14.0350318658,274:14.0059033861,184:13.9133894083
205	173:5.94628066059,474:5.60811629128,499:5.60072998713,497:5.57358313729,491:5.41071234823,267:5.39426325609,484:5.33804355037,317:5.27795822646,477:5.15732363529,129:5.1339495449,498:5.10772736239,56:5.08938273292,266:5.08628764388,184:5.03927960161,276:5.00271712415
206	171:8.88067811481,284:8.70105567274,341:8.60677548185,471:8.4098344283,458:8.38079081312,200:8.2918753211,479:8.2040095189,292:8.16384577472,214:8.15966698596,129:8.15340221391,220:8.13224729492,221:8.11954734555,204:8.02063645478,474:8.00714499321,476:7.97576921351
207	221:11.0273774559,171:11.0140485398,343:10.9746839001,479:10.8215979652,322:10.7100786035,227:10.6928905202,284:10.6468923069,220:10.5194368107,272:10.3559914916,472:10.3453901344,469:10.3416591212,459:10.3151678612,200:10.2791172884,341:10.2128564051,214:10.2062367895
208	56:5.89202872686,266:5.74427848594,184:5.73455925985,322:5.67468847168,177:5.46097539713,471:5.40301232217,274:5.37482403812,221:5.34495445081,463:5.31257563102,486:5.31103650787,482:5.29499747659,227:5.27046411865,273:5.2628264527,220:5.25157408451,129:5.24656608313
209	221:13.9897284424,200:13.7690715924,280:13.4974351267,284:13.3682781506,476:13.1105080595,479:13.0571432381,214:13.0391098739,341:12.9142021948,259:12.9066928768,439:12.8524827168,157:12.8412054641,276:12.8165320831,160:12.8055214557,322:12.7311672339,458:12.6975998675
210	200:8.69458815331,184:8.41639619721,448:8.23948792528,276:8.10408288557,476:8.09240903962,471:8.09166159092,271:7.99160561891,214:7.93481032529,258:7.87899647791,479:7.83191792023,464:7.74964700285,280:7.70000861563,278:7.6959756392,322:7.68259078984,284:7.66083290409
211	284:8.27640961955,160:7.94096189018,148:7.83391059409,200:7.70539400376,474:7.56521192087,479:7.54457918019,308:7.51817095171,204:7.50476205469,230:7.46365145177,259:7.4367401104,178:7.43643429917,214:7.39556003241,476:7.38276222109,129:7.25318115265,486:7.22644246343
212	184:9.74400930375,200:9.40105679397,322:9.36911583147,448:9.35573209827,280:9.27336881013,214:9.20456337942,171:8.93057732758,230:8.92842709498,220:8.92503774143,499:8.91358566807,271:8.88914095989,498:8.88157936728,258:8.80070537156,479:8.76831830925,471:8.66757633625
213	476:5.7356557092,227:5.64230296514,260:5.23419620939,322:5.0966813191,268:5.04579088757,221:5.04268578201,497:4.96980692126,347:4.96736519478,479:4.95681468019,181:4.9418117829,214:4.93133090416,280:4.89208109336,341:4.8898759237,240:4.8635684746,220:4.8396439064
214	227:9.18041634295,284:9.03156818146,472:9.00141233225,486:8.93456161941,171:8.83106173054,200:8.79493589294,173:8.75588259462,347:8.74461229526,479:8.703465161,322:8.62844774813,224:8.62213644615,221:8.60748188238,469:8.60356748176,439:8.54823059799,337:8.506512454
215	322:7.59454278132,221:7.58479573652,479:7.55094162589,173:7.54206848452,200:7.52694754608,227:7.3826637778,474:7.32602890284,259:7.31446620846,498:7.26437630089,184:7.18297874374,476:7.1553101356,204:7.07626319499,129:7.0754145842,266:7.0721850923,220:7.06578132851
216	278:5.22118825971,266:5.20631978867,227:5.18558180964,472:5.10496267285,322:5.0947953109,204:4.95382463951,230:4.93168679722,262:4.91807593072,200:4.90447139508,178:4.87074054636,479:4.84945786734,298:4.84137345186,207:4.81568512333,171:4.80533454185,268:4.79618014109
217	204:7.26322884477,476:6.96368522413,280:6.96215955648,184:6.93297415049,497:6.90354562141,343:6.78183902172,227:6.71736739741,200:6.66945310616,176:6.66628984194,273:6.55550840241,274:6.55314614504,499:6.53940475466,284:6.5386470761,258:6.53661944987,356:6.50025322576
218	200:14.3798332181,160:13.8623073913,171:13.4845991957,341:13.4564095824,278:13.3525354109,184:13.3359565379,280:13.2661793737,479:13.2500922001,214:13.2060920159,284:13.154293301,476:13.1488877103,274:13.0037771433,276:12.9352569939,221:12.9234762853,129:12.9120612708
219	484:4.62400615482,184:4.45905865868,479:4.1691581756,240:3.94956531705,317:3.92674461195,161:3.90506742256,472:3.89778582474,322:3.83293222183,264:3.82641941678,200:3.8165083243,148:3.81615042671,173:3.75862321867,177:3.7124321916,144:3.68236079145,278:3.67059154598
220	200:12.153838752,184:11.8426974372,230:11.2347868007,322:11.1813526295,479:11.1000639764,224:11.0801150615,221:11.0666758601,280:11.0447619312,129:11.0346124841,284:11.0063191585,343:10.915842134,463:10.9033367076,458:10.8928370501,476:10.8769790557,259:10.845348003
221	280:9.18078587546,160:9.14382841149,322:8.87423000124,292:8.84499375545,479:8.64337040563,129:8.54000473154,347:8.50704541003,144:8.48320370061,284:8.39033921893,266:8.36633638386,260:8.33154761275,184:8.30432835162,341:8.2358140626,448:8.21816671333,476:8.20356935197
222	129:5.21992214804,479:5.10986535193,476:5.0715119856,200:4.97985337416,268:4.92627795933,276:4.88330858061,184:4.77447424534,322:4.72770842063,221:4.72451777681,458:4.69970371395,278:4.69737855325,148:4.66912146515,214:4.65423161391,266:4.61139266691,495:4.59947585253
223	200:7.33185829139,458:7.07799661484,221:6.89478670375,184:6.8944530669,276:6.6593025997,259:6.6086906611,439:6.52344128351,347:6.50527737236,309:6.48413755442,173:6.43196929408,272:6.39553474726,469:6.39189122319,479:6.37220671867,284:6.32288203605,495:6.30399743843
224	448:14.0815108493,322:14.0726253945,476:14.0395653719,221:14.0066919697,474:13.8698050373,259:13.841867196,214:13.7567123699,284:13.5905444938,227:13.5737744307,439:13.5549866435,280:13.5341077721,200:13.4874972495,266:13.4321814604,230:13.4104693565,204:13.3881927038
225	322:9.21704469368,280:8.90635773809,448:8.78064226165,184:8.58158092155,200:8.52697732872,471:8.45435218623,464:8.39850274464,221:8.31313340306,476:8.2890668261,479:8.27818893093,204:8.2508440925,474:8.16741329908,255:8.11980720218,230:8.06321955829,266:8.05897825833
226	200:6.96548869545,276:6.73025871968,280:6.66129322086,176:6.61533519022,160:6.46011120352,171:6.39665837733,308:6.38893305582,476:6.30671444416,227:6.28636902976,174:6.2727211917,260:6.26542791038,343:6.24182881858,448:6.23061272272,292:6.19494844781,268:6.17910000726
227	200:14.1483950785,284:13.9735090187,214:13.5398845936,227:13.4282147262,476:13.3772076191,129:13.1463984717,459:12.9935843984,144:12.957166311,485:12.8809064808,230:12.8735592504,479:12.8146585738,221:12.8005520961,343:12.6941956274,322:12.6666084553,280:12.6471301454
228	498:4.45433377905,463:4.27653119954,472:4.26731359584,497:4.22167468084,184:4.21780766225,200:4.20341800295,151:4.16267886337,202:4.1206918233,276:4.11597846858,259:4.10686038327,160:4.07655860775,419:4.05792355741,448:4.03759542229,129:4.02508723129,474:4.01287090624
229	497:12.2440620012,280:12.0836535749,204:11.9351171027,200:11.91067241,276:11.8044905751,227:11.7744686334,266:11.7004105462,479:11.6425123203,129:11.5858574062,476:11.5313973847,498:11.4774943735,322:11.4339088682,230:11.368995704,284:11.3488668131,275:11.3424795664
230	227:12.1670797884,129:11.8042125295,284:11.5692071861,474:11.5562323709,171:11.551518124,479:11.4074647683,200:11.3696946004,214:11.3679957164,160:11.3309254008,322:11.3285469085,221:11.317041447,220:11.2413433088,308:11.161633258,495:11.1481527451,276:11.13307317
231	221:10.5226340726,284:10.3217521919,184:10.1675246292,275:10.1188712922,220:10.1061944133,227:9.94001718366,459:9.91356659581,204:9.90525344246,200:9.90100190583,214:9.72090952839,352:9.71838030716,292:9.68870596996,469:9.61129971673,448:9.58840462011,274:9.52828326863
232	479:4.87343074187,276:4.81910152537,260:4.79175876929,380:4.78180468747,227:4.7389259851,472:4.71192519692,309:4.6991401499,476:4.66458326576,200:4.63642173391,220:4.62070862737,471:4.53186819569,221:4.52584790561,322:4.51221443629,160:4.51144199752,173:4.48746662148
233	171:9.11043778839,221:9.07022228893,479:9.06422388221,200:9.01614450746,184:8.70135567696,280:8.63787392168,259:8.63540460546,214:8.58926290525,448:8.54519507492,322:8.49665927248,472:8.48391804275,271:8.47689279884,266:8.43035848795,278:8.42992766171,471:8.38909594374
234	129:7.45274159291,284:7.36035412079,227:7.31590866451,200:7.17665697253,280:6.96103056223,474:6.93710721414,148:6.82357287091,322:6.7880828385,471:6.77070833723,276:6.72228089753,476:6.57922964972,266:6.56656310809,472:6.55443748419,171:6.53971896071,463:6.53948639819
235	479:7.85408630173,276:7.84283107618,129:7.80587461101,266:7.62343331799,284:7.52487672789,448:7.51515255199,259:7.50974761298,171:7.45297853169,271:7.36564782645,160:7.21903411354,474:7.2022739059,347:7.18805779636,497:7.17876925085,278:7.17262643519,178:7.13989698962
236	472:5.20315380467,343:5.19891972231,471:5.17356494611,227:4.96738369203,259:4.89973506425,214:4.80715678232,265:4.79377625361,171:4.7815874877,273:4.77570477043,181:4.6865084402,479:4.66479960176,200:4.65947432987,458:4.6036996703,482:4.56647457042,272:4.56619963584
237	171:8.43088225818,479:8.42189643355,276:8.4134428882,498:8.39654750633,476:8.36166716525,200:8.24922309387,214:8.08989607789,322:8.03467546617,129:7.94990774431,278:7.85829818045,160:7.8577045422,266:7.84313490911,204:7.81147184854,274:7.79665508098,292:7.73331064981
238	220:4.9777943242,231:4.67347378562,262:4.6261567344,227:4.5333601627,266:4.46091317732,162:4.44058253803,129:4.37831159608,56:4.36899833658,458:4.3457023904,177:4.28531840358,477:4.28345940076,322:4.27409817529,497:4.27289626974,240:4.24993014438,476:4.21211177405
239	227:5.52447928921,471:5.24622177858,260:5.20106379247,262:5.1697181266,171:5.13887816324,256:5.10738481399,472:5.06732769301,129:5.06398131697,200:5.05603642835,479:5.04901165479,266:5.04792390144,221:4.98837494431,214:4.95800047126,220:4.95377119577,497:4.93512059276
240	200:13.2058006294,227:13.0530064215,214:12.9933081523,274:12.9131818484,474:12.8402152934,285:12.8092755963,266:12.773244528,171:12.6239797466,220:12.6168149396,343:12.5172203389,471:12.4615217513,129:12.4459930096,308:12.4157572927,280:12.3878377434,184:12.3859514008
241	200:5.86321347748,308:5.67089333078,171:5.55947127179,227:5.3860051386,472:5.32213135259,129:5.25429600263,380:5.24930215883,278:5.18893411438,284:5.17389483274,220:5.1383486897,476:5.10367468144,479:5.08616868483,416:5.03035549909,484:5.0042811959,231:4.97003749665
242	463:4.7704452354,486:4.50181150738,200:4.43694577419,476:4.3801541987,308:4.37419043454,472:4.33551694199,474:4.32010328686,227:4.3187335569,284:4.30065299903,151:4.29473115335,469:4.28399494601,262:4.26465207884,221:4.25894806297,129:4.19032182729,160:4.17233540148
243	476:5.70815567187,479:5.48574657562,129:5.47777035728,474:5.44602742172,184:5.36627764422,160:5.36304516346,484:5.35033862661,285:5.32685655185,200:5.29841203446,347:5.21559638306,284:5.21021003721,309:5.19777548656,227:5.17816475478,276:5.17129229831,240:5.16909086515
244	284:11.6696747194,204:11.6528513975,476:11.5212299353,200:11.1538884936,479:11.0918137264,214:11.0877893163,162:11.063700649,230:10.978112029,171:10.9111070316,322:10.9106463643,129:10.8836157803,227:10.8563293862,275:10.8212001357,184:10.7990729422,461:10.793152722
245	479:6.50160496352,341:6.43496390989,214:6.34092642021,260:6.30442815741,171:6.21738433158,499:6.15782379217,204:6.15042284447,220:6.14021622191,476:6.06629514595,266:6.02723656561,259:5.99516268684,284:5.95458086529,322:5.95048925544,227:5.85257540567,230:5.84128894257
246	322:7.94944446865,278:7.77002465537,171:7.45750114598,271:7.3832061832,280:7.37987873914,476:7.34605017659,200:7.17025409929,214:7.14608183293,486:7.14319601121,178:7.13233516093,184:7.12267367597,221:7.09397154583,457:6.99528319008,144:6.98327237941,439:6.97294149055
247	151:6.21480269878,200:6.17598990416,204:5.95740933488,259:5.84629875162,308:5.73626945055,284:5.72638627178,173:5.70252972417,465:5.65569724338,148:5.62437254604,160:5.60994146151,214:5.5288945954,467:5.47382066504,472:5.46264390262,469:5.37253422405,262:5.36442239423
248	214:5.27429819738,184:5.06224995153,476:5.05869263464,200:5.05164749697,271:4.89273389403,260:4.78432362035,458:4.70885562389,162:4.6945277337,129:4.60090757433,148:4.54293940776,171:4.5382200668,499:4.49597502377,258:4.48218745679,220:4.4336027015,308:4.38288237769
249	266:7.73367760772,200:7.60684949219,220:7.60544570973,184:7.55230199987,469:7.50444072802,484:7.47688824764,204:7.46293810802,486:7.42275453501,458:7.40929635699,322:7.38475955717,258:7.3107100844,497:7.30502136848,285:7.30081120524,157:7.27788830549,308:7.2749478895
250	479:5.83054013813,258:5.79928531692,471:5.63995797228,459:5.59746872011,214:5.47708465808,161:5.47251232752,347:5.45838473323,469:5.4323714458,173:5.42696889235,465:5.3242161536,152:5.29141064263,341:5.27652854596,256:5.26714480053,271:5.25168598605,488:5.20972201176
251	322:5.41766234902,262:5.35512198682,474:5.34385282895,475:5.20748197994,230:5.18808979188,380:5.18051381672,479:5.16050072002,308:5.08209009953,266:5.03087450214,267:5.01075471874,469:4.9760378539,276:4.94759131826,204:4.93809218943,448:4.93679278233,264:4.92672144836
252	160:7.26815062853,476:7.15853987352,479:7.08100900508,171:7.07218675276,200:6.92156923168,214:6.83068332148,129:6.75678391883,498:6.65165958354,258:6.64142328657,461:6.51018325428,255:6.4999404738,448:6.48769812552,264:6.46565553892,472:6.46253586291,278:6.40074666115
253	284:12.1926584677,200:12.0119447844,214:11.9225114381,171:11.7838963862,221:11.7410678369,230:11.6785806821,220:11.6619486389,227:11.5624359308,479:11.5544673809,160:11.4015231669,308:11.3900668805,173:11.3820539351,204:11.3761709123,280:11.3270469235,341:11.3209474545
254	476:6.2519702691,184:6.22581038326,479:6.21910100937,471:6.14937129446,227:6.12456539616,484:6.10328398443,347:6.09824879813,258:6.09356487784,343:6.0649881375,200:6.01653892711,173:6.00949590907,486:5.99671157434,322:5.95799416434,280:5.95646806215,276:5.9266907159
255	479:8.76854729767,476:8.34746954732,266:8.23946165638,264:8.19262185356,129:8.06173633205,498:8.00042494449,171:7.95111774586,322:7.82940379838,227:7.80174388073,448:7.7986594527,471:7.7432183091,343:7.64289876018,265:7.62073463636,284:7.61347161695,200:7.59801223658
256	479:11.8076800318,204:11.5268058138,476:11.476322699,184:11.3230919566,259:11.2665603684,214:11.2398928595,129:11.1801179192,474:11.090213866,220:10.8711034005,161:10.8597021109,448:10.8509239416,171:10.8463195455,148:10.8342886409,498:10.7816175743,221:10.7551495831
257	482:4.51301606071,498:4.42931231668,278:4.3686096484,479:4.30694763588,214:4.20293022984,476:3.99411462253,266:3.97590206394,161:3.91461051385,468:3.90854215691,200:3.77266160504,171:3.77111987604,271:3.7588311762,461:3.68749682245,148:3.65553993854,465:3.62076058115
258	200:13.6873280479,486:13.58014855,204:13.5679922709,343:13.2786705571,476:13.2221936317,214:13.2038350197,280:13.1857933437,221:13.0845329694,308:13.0475779316,284:13.0140003285,469:13.0116593917,220:12.9921701116,184:12.9913821323,157:12.9737706311,322:12.7957218022
259	280:15.2209946118,476:15.1493725832,343:15.1058749437,184:15.0623943107,284:15.0109195263,227:14.9405968447,214:14.8911777135,461:14.8755371336,347:14.7551878828,322:14.7246919449,341:14.6442997437,200:14.5461025743,129:14.5047703153,275:14.487625394,160:14.4154181935
260	220:8.63948074594,200:8.48028729579,308:8.36734572145,204:8.15653077872,486:8.07885374021,184:8.05773014827,459:8.0146867846,284:7.94292396254,221:7.87355643617,469:7.81308560473,230:7.78776260934,171:7.7637458892,271:7.74792076212,214:7.7214483037,461:7.71465755204
261	341:7.43745808329,184:7.33593884191,221:7.2638781302,200:7.24924047553,284:7.14427504019,171:6.86189009898,448:6.77148624354,204:6.77121153452,259:6.76035762755,476:6.7522568292,230:6.72940984694,469:6.70656190751,214:6.68590275621,462:6.67391362509,308:6.63070874249
262	498:5.73243501779,271:5.70868114203,214:5.51568843719,171:5.32047920197,200:5.29262544316,480:5.14644647051,184:5.14586690688,479:5.12321299427,276:5.12158496717,278:5.0691470769,458:5.01215315662,160:4.98212599999,157:4.94248248394,497:4.9360814589,273:4.92937191993
263	200:14.9385165435,220:14.0632667465,479:14.0430096379,184:13.9206790829,221:13.8905454276,204:13.8598174797,214:13.8425217941,171:13.7832979745,227:13.7021342829,308:13.6989568014,160:13.6742259056,322:13.6063987467,458:13.4230889878,284:13.4151169223,280:13.3290288447
264	200:10.6775760304,284:10.4369989442,171:9.87149940594,476:9.85196542855,458:9.7767181571,280:9.66566366264,184:9.63523800043,474:9.57234389634,361:9.52107827744,227:9.50517315343,221:9.47558538908,343:9.42876539238,129:9.41089955747,497:9.34294055487,479:9.3388818826
265	448:14.7361489121,184:14.2889117469,214:14.2887756975,259:14.200145873,474:14.0300691319,200:13.9562305665,476:13.722038833,280:13.7025542455,471:13.6449343053,221:13.6195923991,273:13.6057644418,171:13.5919822492,322:13.5358131984,343:13.5047881733,499:13.3109564317
266	227:9.93145671948,200:9.73265218684,221:9.66416224669,266:9.65600097063,497:9.59196182701,471:9.41568889402,181:9.38755195525,259:9.37306847993,347:9.25964386295,276:9.25799110125,230:9.2517426426,121:9.25037207145,204:9.24395656416,465:9.21377503342,477:9.16035200691
267	476:13.3620292247,148:13.2643078207,280:13.1419587141,200:13.072134877,308:13.0399079615,448:12.9944646862,347:12.9513340473,322:12.9488258698,129:12.9213544014,214:12.8994955966,184:12.8690080596,284:12.8525393234,227:12.7886163229,204:12.7127530026,475:12.6768626592
268	476:11.2375922423,200:10.783213012,214:10.7527199051,129:10.1690646022,448:10.0310601395,458:9.9527464741,275:9.90517060255,465:9.81857899389,258:9.76982327958,177:9.72947207003,498:9.72647025606,471:9.7202657633,322:9.71607975569,439:9.71077072811,184:9.68533440699
269	214:8.63530206677,471:7.9823465278,448:7.97192282989,184:7.89639707349,479:7.83938614589,259:7.6555866316,476:7.60305181463,160:7.50404083951,276:7.5010818639,129:7.49314637845,227:7.49098863946,230:7.43464244733,292:7.42890883103,274:7.36518637135,343:7.35015949186
270	227:5.54878024844,184:5.49716376564,476:5.374535659,276:5.16564770357,214:5.12595177878,129:5.12366606631,484:5.11468128936,200:5.09234023222,271:5.0445269356,308:5.01761741281,148:4.99955905015,461:4.99571167522,284:4.96958251467,264:4.94138429645,173:4.90253868187
271	204:12.6221819673,284:12.4586083192,258:12.4274597623,200:12.3479405907,259:12.2365944945,214:12.2172303746,230:12.15152022,476:12.0991890376,227:11.8754954041,343:11.6679831576,448:11.6396764073,177:11.5959663011,184:11.576812668,498:11.5509864995,485:11.5157135852
272	471:8.83046181164,479:8.8154338936,322:8.80306203931,221:8.70924768937,341:8.6391471841,458:8.54424939907,200:8.42821396477,204:8.42203596518,476:8.34540980452,214:8.2639678815,227:8.12720370027,247:8.07579575101,266:8.02319145908,343:8.00495382706,498:7.98978823882
273	200:11.9343378372,284:10.1530282657,461:9.82885747954,204:9.75641074693,495:9.65169243479,458:9.57216039364,476:9.55408448379,322:9.49760282573,471:9.37535689877,280:9.33573009312,160:9.33380648859,162:9.28303546943,184:9.26031820157,230:9.23300801064,464:9.17054929541
274	184:7.85343133251,173:7.61297637466,171:7.58690911509,479:7.51881442666,280:7.47789272509,129:7.43911419306,347:7.36512496867,200:7.2884900167,480:7.2838474055,240:7.27444539415,476:7.27294385868,448:7.21939461098,493:7.21586232953,343:7.16819466056,471:7.09949837679
275	474:14.6082711734,284:14.5671390834,322:14.4866279234,476:14.3805914782,227:14.1529057518,221:14.137283485,214:14.1129090914,448:14.0885379968,220:13.8634948406,200:13.8088871102,184:13.7005484708,280:13.6753799012,260:13.5870430131,343:13.5191504424,471:13.5018310708
276	200:11.0727549224,479:11.0446797886,184:10.4597457567,220:10.3868490454,160:10.340376815,178:10.3201222581,461:10.2897771151,308:10.2771684808,144:10.1717711826,259:10.1027163195,204:10.0829001059,171:10.0395731997,148:9.97994845252,322:9.9744438235,266:9.96694616
277	220:4.62141804764,476:4.5562107853,258:4.48964127597,322:4.46147465276,497:4.42634181929,152:4.36562473825,184:4.28348975915,273:4.28301800237,214:4.281189485,200:4.19131649074,479:4.17632364201,161:4.17333717519,204:4.17179907122,284:4.12955005973,279:4.08838400085
278	200:15.8009172514,322:15.338100322,184:15.2987965028,476:15.1860085459,214:14.868855623,474:14.8196958824,284:14.7281890119,448:14.6794695417,221:14.6198458922,275:14.6107859155,347:14.4442668394,258:14.3159770476,204:14.234392544,171:14.2132769282,471:14.1968884428
279	479:9.16793964997,200:9.02984769149,322:8.97259263234,214:8.9647800402,204:8.93575655426,171:8.86798014632,347:8.79545513178,184:8.78976914119,461:8.77489740372,276:8.75768282947,284:8.72138098518,476:8.6469865516,148:8.62504708501,266:8.61732568834,221:8.5859310345
280	227:6.57536680481,171:6.3073679656,472:6.21883672458,200:5.99847621692,280:5.95415466673,264:5.86206547611,266:5.78961622207,262:5.73584212601,178:5.71427615765,467:5.71000800903,479:5.64850532149,284:5.57301199697,129:5.53841454055,322:5.47414757601,259:5.46674346402
281	322:12.9965175223,184:12.9934402637,200:12.9845191569,284:12.9441423086,221:12.5851333532,474:12.4627580223,280:12.454710388,276:12.3364537024,448:12.30419198,171:12.2160359326,230:12.2011835546,227:12.1746319996,343:12.1203197218,476:12.0262046289,129:11.9891885975
282	221:6.00222170025,476:5.87973593276,184:5.84029877366,479:5.8296245425,280:5.7260917565,322:5.70511862313,448:5.35398988969,214:5.33144396674,463:5.29473497687,220:5.27008531998,471:5.26808152694,276:5.2625226267,173:5.2482667112,472:5.23616534516,380:5.23468160669
283	474:6.07624762167,200:5.62264298213,230:5.56864522568,471:5.5095106838,284:5.42686664036,258:5.41660610798,214:5.41475763406,498:5.40048243637,464:5.32099050593,266:5.31089334145,461:5.30871907067,184:5.27395139358,262:5.25852215023,224:5.2414230207,347:5.21195461888
284	220:10.9404839839,184:10.5362719417,284:10.5154342921,308:10.358451926,200:10.3230281269,280:10.3180502493,276:10.2797904468,260:10.2291990525,204:9.97994071309,227:9.94415957421,448:9.90669597811,221:9.8097706126,476:9.79638332569,322:9.58386469656,230:9.53324411635
285	184:9.17185052781,200:8.72894359043,129:8.63883116856,499:8.39490973284,171:8.37843066458,322:8.29725234565,476:8.29505334632,280:8.29178320213,479:8.17734082593,214:8.1349762112,56:8.03778066449,255:8.02943255475,173:7.938525078,317:7.88129673384,462:7.84134885207
286	227:4.29054200301,284:3.96436836937,472:3.91369422481,220:3.80044021353,171:3.76222609555,494:3.68267554734,152:3.65690840384,475:3.63553216944,497:3.60529005603,240:3.58625800486,308:3.54722116998,273:3.53535217069,231:3.51579690602,435:3.49759422946,230:3.47533486828
287	476:5.56671252568,200:5.55684965159,479:5.49095488112,171:5.4468079275,341:5.41145786786,322:5.35591925588,471:5.26673685008,292:5.22831963331,343:5.2171580392,161:5.19788396034,220:5.12767720039,465:5.03542436774,129:5.00260095023,152:4.99905171824,240:4.95619154714
288	171:5.76853218566,472:5.14538072434,173:5.04993799491,200:4.99615338124,204:4.9324657208,479:4.74244961142,161:4.69092780394,259:4.68739771091,347:4.63221463023,465:4.60146390431,207:4.55190842677,278:4.54469599011,129:4.49832223999,458:4.48394203136,476:4.4695601224
289	204:7.69019545707,498:7.42031120917,259:7.22650175621,220:7.20252814574,184:7.15938385736,463:7.08781836279,276:7.06473181131,448:6.98658260088,157:6.95991845462,271:6.95579734494,200:6.95355462993,486:6.91969620785,461:6.90113494182,322:6.87932641099,266:6.85100788525
290	227:8.88185158468,173:7.74426667112,129:7.55868990005,171:7.42554129241,200:7.42300016782,474:7.35391045305,184:7.29646575418,322:7.24634310119,479:7.22000173786,280:7.18608804923,476:7.1780701446,471:7.12104891335,457:7.11778673928,477:7.06582756813,220:7.04689895181
291	308:6.79960963784,221:6.71621554568,476:6.67731004397,469:6.66104944251,322:6.63908654344,264:6.41939133028,479:6.41205347225,214:6.40771080408,458:6.37144824646,463:6.35665055291,200:6.29547076809,285:6.23445022329,259:6.20315894216,220:6.17972178238,148:6.16761465459
292	448:9.57791794133,280:9.51013320279,200:9.39405482391,322:9.24851746154,343:9.24047086396,129:9.18935275183,184:9.06660482971,220:9.06231792611,221:8.89705488825,284:8.86948989077,471:8.83438919025,265:8.73037321854,181:8.71680666657,476:8.66841330608,227:8.65623411983
293	171:8.08091053865,227:7.78891780454,479:7.68257283316,276:7.59328889256,129:7.55581977325,144:7.32246885804,472:7.28839401872,184:7.22140715747,200:7.20819968155,265:7.08956151745,491:7.06217842364,266:7.03383299622,259:7.02774619071,221:7.00886777909,474:6.97128610383
294	231:4.29101332319,173:4.25085692088,262:4.18359824599,477:4.14441657433,458:4.1418066214,322:4.0525803241,260:3.99514079011,479:3.96236166464,171:3.93313632884,472:3.91106343505,56:3.89510452354,476:3.84956926325,457:3.83513730265,292:3.830604599,280:3.81576277015
295	220:10.0235355078,322:9.99095427654,184:9.9520211863,476:9.83058114638,214:9.74844648156,479:9.66244505137,200:9.62743422471,458:9.55587544963,204:9.32384959853,280:9.23203411749,464:9.20096896745,435:9.14636645574,292:9.14137420595,247:9.13102034353,448:9.10004433207
296	479:6.64024992979,220:6.11001298745,276:6.10505721537,214:6.07920507462,184:5.97105342973,498:5.95750261603,471:5.94801577202,448:5.91908340535,476:5.89605197998,129:5.87994414379,161:5.84881301842,259:5.74206662648,266:5.73616562362,171:5.72532917632,488:5.70152045728
297	284:4.68780693513,151:4.4620658268,200:4.42477038737,227:4.34833812594,472:4.31195927963,476:4.28073132219,469:4.23500263932,475:4.21930888678,276:4.20747499038,231:4.18192189047,486:4.13329611418,496:4.1146728029,265:4.06987781078,308:4.04405491475,258:4.04297536054
298	200:12.8532539919,476:12.8279807401,259:12.7902727813,220:12.7806022263,184:12.6576657176,214:12.4915821097,479:12.2813411241,160:12.2706448048,448:12.2193082306,227:12.0988153194,322:11.9408779935,498:11.920788329,341:11.9100772203,221:11.7880880392,461:11.7871068639
299	200:6.69075580522,458:6.62797172204,448:6.5958220667,129:6.52022679918,276:6.51078853731,221:6.23463734183,184:6.05631478213,171:6.02761602239,464:6.02685420607,273:6.00019757036,214:5.95087666448,271:5.93291266358,259:5.92494530488,476:5.87957415953,471:5.80096527124
300	184:6.29005606444,266:5.98149871471,214:5.97856857246,204:5.97070635107,171:5.93107080668,479:5.83338048987,271:5.79813060792,499:5.70336515869,462:5.62018670496,448:5.61242384065,484:5.60795852215,200:5.60762087945,273:5.60151362326,278:5.59071671891,264:5.58287445346
301	214:5.89668112957,476:5.80856400336,259:5.67574604963,472:5.50242964521,171:5.49931637608,471:5.40298563057,200:5.29701913294,458:5.19867504022,173:5.17699211834,129:5.16075215394,479:5.11885961884,482:5.11544376087,258:5.10628149693,276:5.06878832384,448:5.04697508196
302	479:7.09446752561,129:6.79143846374,472:6.66573008177,214:6.5955953502,471:6.54589028711,200:6.50281350894,259:6.44614827836,463:6.42404815452,495:6.37905361281,499:6.37330324873,171:6.36457991742,276:6.34914774995,161:6.33440902165,486:6.32622507105,266:6.29778066113
303	184:8.42471733968,476:8.24938731452,322:8.17883194947,274:8.00835476664,458:7.88329066506,200:7.76478483645,258:7.73283781581,479:7.70333628411,469:7.68594087147,227:7.65677418587,275:7.64503177905,173:7.59108331094,214:7.52519259076,347:7.50713948703,471:7.50056415733
304	221:16.3560182103,476:15.7733066831,280:15.7471552328,204:15.2822947038,343:15.2449421044,479:15.2319065939,322:15.1739734717,214:15.1397505983,200:15.1085180486,448:15.0228302857,184:14.9651842206,459:14.8948959934,171:14.8424263865,271:14.8081896047,260:14.6403845502
305	474:9.06781097273,129:9.02936119144,479:8.96543850331,322:8.70972309951,265:8.68932213662,184:8.68000489952,448:8.64105989109,266:8.56350572792,274:8.54821544662,484:8.4585310298,221:8.4404274324,177:8.43428147232,144:8.31894743922,476:8.28618313564,285:8.1563489866
