246	322,278,171,271,280,476,200,214,486,178,184,221,457,144,439
247	151,200,204,259,308,284,173,465,148,160,214,467,472,469,262
248	214,184,476,200,271,260,458,162,129,148,171,499,258,220,308
249	266,200,220,184,469,484,204,486,458,322,258,497,285,157,308
250	479,258,471,459,214,161,347,469,173,465,152,341,256,271,488
251	322,262,474,475,230,380,479,308,266,267,469,276,204,448,264
252	160,476,479,171,200,214,129,498,258,461,255,448,264,472,278
253	284,200,214,171,221,230,220,227,479,160,308,173,204,280,341
254	476,184,479,471,227,484,347,258,343,200,173,486,322,280,276
255	479,476,266,264,129,498,171,322,227,448,471,343,265,284,200
256	479,204,476,184,259,214,129,474,220,161,448,171,148,498,221
257	482,498,278,479,214,476,266,161,468,200,171,271,461,148,465
258	200,486,204,343,476,214,280,221,308,284,469,220,184,157,322
259	280,476,343,184,284,227,214,461,347,322,341,200,129,275,160
260	220,200,308,204,486,184,459,284,221,469,230,171,271,214,461
261	341,184,221,200,284,171,448,204,259,476,230,469,214,462,308
262	498,271,214,171,200,480,184,479,276,278,458,160,157,497,273
263	200,220,479,184,221,204,214,171,227,308,160,322,458,284,280
264	200,284,171,476,458,280,184,474,361,227,221,343,129,497,479
265	448,184,214,259,474,200,476,280,471,221,273,171,322,343,499
266	227,200,221,266,497,471,181,259,347,276,230,121,204,465,477
267	476,148,280,200,308,448,347,322,129,214,184,284,227,204,475
268	476,200,214,129,448,458,275,465,258,177,498,471,322,439,184
269	214,471,448,184,479,259,476,160,276,129,227,230,292,274,343
270	227,184,476,276,214,129,484,200,271,308,148,461,284,264,173
271	204,284,258,200,259,214,230,476,227,343,448,177,184,498,485
272	471,479,322,221,341,458,200,204,476,214,227,247,266,343,498
273	200,284,461,204,495,458,476,322,471,280,160,162,184,230,464
274	184,173,171,479,280,129,347,200,480,240,476,448,493,343,471
275	474,284,322,476,227,221,214,448,220,200,184,280,260,343,471
276	200,479,184,220,160,178,461,308,144,259,204,171,148,322,266
277	220,476,258,322,497,152,184,273,214,200,479,161,204,284,279
278	200,322,184,476,214,474,284,448,221,275,347,258,204,171,471
279	479,200,322,214,204,171,347,184,461,276,284,476,148,266,221
280	227,171,472,200,280,264,266,262,178,467,479,284,129,322,259
281	322,184,200,284,221,474,280,276,448,171,230,227,343,476,129
282	221,476,184,479,280,322,448,214,463,220,471,276,173,472,380
283	474,200,230,471,284,258,214,498,464,266,461,184,262,224,347
284	220,184,284,308,200,280,276,260,204,227,448,221,476,322,230
285	184,200,129,499,171,322,476,280,479,214,56,255,173,317,462
286	227,284,472,220,171,494,152,475,497,240,308,273,231,435,230
287	476,200,479,171,341,322,471,292,343,161,220,465,129,152,240
288	171,472,173,200,204,479,161,259,347,465,207,278,129,458,476
289	204,498,259,220,184,463,276,448,157,271,200,486,461,322,266
290	227,173,129,171,200,474,184,322,479,280,476,471,457,477,220
291	308,221,476,469,322,264,479,214,458,463,200,285,259,220,148
292	448,280,200,322,343,129,184,220,221,284,471,265,181,476,227
293	171,227,479,276,129,144,472,184,200,265,491,266,259,221,474
294	231,173,262,477,458,322,260,479,171,472,56,476,457,292,280
295	220,322,184,476,214,479,200,458,204,280,464,435,292,247,448
296	479,220,276,214,184,498,471,448,476,129,161,259,266,171,488
297	284,151,200,227,472,476,469,475,276,231,486,496,265,308,258
298	200,476,259,220,184,214,479,160,448,227,322,498,341,221,461
299	200,458,448,129,276,221,184,171,464,273,214,271,259,476,471
300	184,266,214,204,171,479,271,499,462,448,484,200,273,278,264
301	214,476,259,472,171,471,200,458,173,129,479,482,258,276,448
302	479,129,472,214,471,200,259,463,495,499,171,276,161,486,266
303	184,476,322,274,458,200,258,479,469,227,275,173,214,347,471
304	221,476,280,204,343,479,322,214,200,448,184,459,171,271,260
305	474,129,479,322,265,184,448,266,274,484,221,177,144,476,285
306	497,204,276,268,176,220,280,496,308,476,480,184,435,355,479
307	220,322,476,204,258,184,343,486,274,182,284,352,176,457,484
308	472,200,129,458,479,171,485,259,476,463,176,214,486,278,184
309	200,276,458,230,129,476,462,231,475,477,184,227,284,498,214
310	479,200,322,214,171,280,476,129,184,221,278,227,160,471,461
311	200,220,160,479,151,231,476,341,292,129,285,322,266,227,276
312	276,284,343,184,200,498,221,448,227,486,476,479,484,214,209
313	221,200,171,472,458,259,343,271,459,475,498,227,485,499,264
314	459,214,184,499,200,271,476,260,484,292,486,343,308,322,220
315	231,474,129,227,484,230,200,171,151,497,457,355,284,177,491
316	284,469,484,476,292,463,322,458,486,271,200,488,266,278,144
317	476,184,276,227,214,274,157,280,322,129,479,285,275,482,484
318	230,231,266,200,161,497,204,258,276,152,479,171,160,214,482
319	184,476,448,204,266,284,221,214,200,343,322,275,474,498,461
320	214,258,184,273,259,272,152,271,161,463,483,317,499,498,466
321	227,171,266,322,461,231,274,341,474,129,284,479,280,221,275
322	214,171,266,448,221,227,220,200,474,322,129,204,284,459,471
323	214,476,184,276,479,471,129,495,498,292,173,280,458,274,221
324	480,280,471,221,268,214,485,259,322,463,273,275,406,284,272
325	200,204,148,308,184,157,214,469,258,486,484,259,144,266,162
326	266,227,284,221,322,220,479,200,285,476,308,129,264,343,247
327	184,173,171,129,471,200,448,465,347,214,259,276,479,280,469
328	200,231,276,266,259,458,160,439,204,498,464,461,214,448,476
329	227,200,476,284,148,214,266,184,129,221,471,322,439,479,181
330	171,479,200,472,129,498,230,476,361,461,493,471,284,202,151
331	200,276,458,380,240,184,274,157,317,265,221,498,497,160,495
332	259,182,472,463,274,160,474,129,209,214,284,221,181,265,231
333	200,284,280,322,184,129,471,171,220,479,214,227,271,343,476
334	476,343,486,471,200,284,184,484,458,322,498,214,271,152,479
335	200,171,214,129,276,322,448,271,476,479,204,285,220,184,266
336	355,227,260,380,129,276,497,265,160,474,476,182,361,479,171
337	266,498,227,220,214,479,322,472,482,485,292,231,204,162,200
338	476,129,184,280,479,214,292,458,177,144,260,495,200,278,322
339	171,280,271,322,266,479,200,458,221,184,255,278,264,380,472
340	220,184,322,274,458,280,275,266,214,448,200,260,463,479,221
341	227,459,321,474,419,267,472,214,260,480,160,292,221,268,498
342	266,476,214,471,479,284,276,200,343,322,271,272,171,472,221
343	173,184,129,214,317,462,162,499,341,258,227,262,200,284,171
344	200,184,347,458,285,221,204,476,266,274,278,247,461,171,479
345	221,129,498,214,458,476,200,148,465,240,177,184,479,227,272
346	322,484,148,479,457,271,266,476,171,220,129,462,285,214,439
347	214,459,204,284,343,479,184,171,280,173,474,347,499,341,258
348	204,184,266,157,284,221,458,439,462,486,220,200,448,425,343
349	214,471,220,273,458,221,280,173,258,227,317,152,260,476,171
350	276,200,184,471,214,479,266,181,258,464,129,280,476,152,259
351	204,497,280,476,160,498,479,276,176,268,480,274,157,341,496
352	204,200,184,469,276,479,230,476,308,173,463,255,214,280,486
353	292,171,220,227,284,214,260,472,280,256,343,459,499,144,479
354	322,200,479,266,184,220,463,461,476,347,227,171,280,498,448
355	214,200,129,479,56,495,476,160,380,266,477,482,231,265,462
356	322,184,462,280,221,469,479,129,171,200,448,480,275,274,347
357	322,448,200,129,266,220,479,171,474,221,292,464,184,284,178
358	227,343,221,476,272,485,214,459,308,458,341,435,292,498,494
359	227,271,220,472,343,497,463,284,204,171,498,276,461,181,476
360	462,463,280,278,322,461,262,214,129,499,341,275,204,200,184
361	479,265,264,262,56,204,178,474,177,477,322,129,347,227,259
362	214,204,479,476,171,482,292,129,184,439,322,280,200,499,266
363	275,184,274,476,221,343,322,474,227,280,448,266,214,461,498
364	129,276,476,200,162,380,184,214,227,341,479,462,458,485,265
365	200,160,461,448,171,341,276,280,184,284,361,173,266,458,144
366	214,308,476,200,204,486,264,160,284,273,278,495,196,162,171
367	280,184,221,268,144,220,271,308,273,264,457,227,284,480,471
368	184,200,173,479,280,276,214,160,171,162,247,480,144,497,260
369	221,240,227,177,272,284,476,173,200,214,474,471,280,264,321
370	171,479,266,271,129,200,471,157,472,204,276,280,474,220,160
371	176,322,448,184,171,341,343,347,280,221,240,220,480,264,479
372	200,308,280,184,343,204,476,214,341,458,499,276,284,162,220
373	476,184,221,176,200,214,308,266,276,448,171,458,341,264,439
374	476,484,479,259,240,177,265,200,184,448,343,495,129,322,498
375	200,284,204,171,220,280,173,308,214,471,469,230,479,474,347
376	227,160,284,480,204,129,200,280,230,171,462,148,308,471,341
377	284,479,227,472,476,469,204,308,343,322,220,266,496,264,497
378	280,221,343,171,322,200,184,276,129,220,479,361,274,173,458
379	231,265,274,200,308,292,182,220,162,322,458,476,482,204,472
380	200,472,220,227,463,224,476,231,173,259,284,280,479,184,495
381	200,129,276,497,280,347,184,462,322,56,495,361,479,266,463
382	258,184,204,200,469,276,214,476,461,162,144,173,274,272,458
383	284,227,200,230,204,184,308,220,474,144,461,347,173,322,479
384	200,214,284,276,448,259,278,160,184,498,266,204,129,479,464
385	221,343,459,284,171,280,474,322,476,129,479,471,214,204,200
386	458,322,476,448,184,479,266,177,265,260,480,285,275,482,274
387	230,392,482,479,260,262,214,151,483,476,160,355,499,177,200
388	227,322,343,472,476,220,308,458,200,499,152,148,184,162,479
389	200,476,497,148,474,227,308,157,475,214,448,259,184,221,498
390	160,129,341,221,280,292,214,474,171,227,343,200,284,476,268
391	230,458,200,173,121,264,475,498,227,259,284,392,221,224,267
392	341,129,343,479,259,471,200,284,347,171,160,465,476,266,214
393	184,204,200,322,448,221,214,280,486,284,173,347,479,171,458
394	322,214,280,184,220,204,200,275,476,171,221,160,260,448,266
395	200,184,484,266,448,204,276,285,476,322,220,308,347,284,221
396	184,200,220,171,258,173,457,276,461,271,308,144,448,341,484
397	448,343,347,266,171,285,280,361,474,274,200,204,284,160,308
398	220,227,343,221,284,470,171,292,458,459,479,471,262,322,162
399	171,184,458,200,173,280,214,260,493,471,273,271,231,264,267
400	322,448,184,259,484,476,240,343,474,479,129,173,457,274,469
401	322,479,284,184,448,171,347,474,129,221,280,214,230,220,471
402	204,322,308,476,177,184,280,274,463,200,448,162,474,230,479
403	204,347,173,274,200,221,322,184,479,341,448,227,480,469,474
404	322,347,280,227,284,171,337,472,200,480,267,489,474,459,471
405	322,276,489,262,220,472,479,308,469,171,200,463,184,230,298
406	214,292,260,148,472,171,479,482,274,308,184,476,474,498,463
407	200,276,280,274,497,227,184,160,204,458,308,322,347,162,129
408	200,284,476,227,204,479,247,171,347,497,343,129,230,322,276
409	276,184,280,200,347,461,475,171,274,129,448,266,173,221,322
410	171,266,129,292,479,264,284,474,214,448,280,352,459,260,184
411	322,171,207,280,173,221,472,129,147,227,474,230,262,284,457
412	227,476,221,448,343,178,471,284,259,214,184,129,200,474,341
413	200,204,171,479,266,129,322,274,259,474,227,173,221,184,160
414	498,184,343,221,214,476,204,274,227,292,448,200,459,479,347
415	458,476,214,258,308,200,151,497,498,486,162,322,474,129,221
416	184,479,275,322,476,220,260,171,284,280,221,459,200,274,173
417	214,200,260,472,227,309,171,284,271,458,476,258,479,266,485
418	479,171,214,184,343,292,259,476,221,459,448,144,266,129,200
419	276,280,200,220,247,497,308,231,204,322,184,274,266,171,476
420	343,221,214,184,280,322,499,464,144,275,200,259,476,486,274
421	129,184,448,266,276,200,171,204,322,479,275,476,347,221,227
422	322,343,265,476,220,284,341,484,439,240,275,184,177,221,321
423	184,458,280,221,274,181,214,271,273,476,200,247,461,204,220
424	200,292,214,157,151,204,272,469,274,184,458,309,476,462,486
425	322,471,266,477,448,476,280,200,347,479,284,278,275,177,474
426	200,266,184,171,276,476,341,274,231,475,129,160,448,214,461
427	200,479,214,476,258,471,160,184,171,161,280,129,284,459,498
428	200,171,280,214,184,479,220,284,322,266,129,160,476,204,474
429	184,214,476,173,200,343,479,280,292,144,267,161,258,485,151
430	322,343,184,171,200,280,479,476,144,461,448,347,220,284,129
431	469,184,204,448,308,280,200,157,486,271,221,284,476,322,264
432	171,184,214,280,200,271,448,129,258,462,274,162,204,266,160
433	200,266,214,439,458,184,160,280,284,204,221,471,171,448,129
434	200,476,278,144,439,469,347,322,275,184,177,472,221,308,259
435	184,220,479,200,214,276,476,171,352,498,280,129,148,160,322
436	476,200,214,479,458,184,148,485,276,173,271,129,273,484,157
